Ranking Section,Item Name,Internal Category,Score (Worst to Best),Assigned Group
,OH_combat_helmet,clothing,180.3000,UNDERGROUND
,OH_army_helmet_black,clothing,184.3000,UNDERGROUND
,OH_army_helmet_green,clothing,184.3000,UNDERGROUND
,OH_Kover_helmet_sand,clothing,184.3000,UNDERGROUND
,OH_altin_helmets1_green,clothing,184.6000,UNDERGROUND
,OH_altin_helmets1_black,clothing,184.6000,UNDERGROUND
,OH_altin_helmets2_green,clothing,184.6000,UNDERGROUND
,OH_altin_helmets2_black,clothing,184.6000,UNDERGROUND
,OH_Altyn_helmet_green,clothing,184.6000,UNDERGROUND
,OH_karburator_ru_com_hat_tan,clothing,184.6000,UNDERGROUND
,OH_Heavy_vest_olive,clothing,195.8000,TIER 3 / MILITARY
,OH_Heavy_vest_black,clothing,195.8000,TIER 3 / MILITARY
,OH_Heavy_vest_camo,clothing,195.8000,TIER 3 / MILITARY
,OH_Heavy_vest_grey_cifra,clothing,195.8000,TIER 3 / MILITARY
,OH_Heavy_vest_tan,clothing,195.8000,TIER 3 / MILITARY
,OH_Heavy_vest_redcamo,clothing,195.8000,TIER 3 / MILITARY
,OH_Heavy_vest_redblackcamo,clothing,195.8000,TIER 3 / MILITARY
,OH_Heavy_vest_blue,clothing,195.8000,TIER 3 / MILITARY
,OH_Heavy_vest_scull,clothing,195.8000,TIER 3 / MILITARY
,OH_Heavy_vest_white,clothing,195.8000,TIER 3 / MILITARY
,LargeTent,clothing,200.0000,TIER 1 & 2
,OH_Full_Heavy_Armor_Vest_olive,clothing,224.7500,UNDERGROUND
,OH_Full_Heavy_Armor_Vest_black,clothing,224.7500,UNDERGROUND
,OH_Full_Heavy_Armor_Vest_dubok,clothing,224.7500,UNDERGROUND
,OH_Full_Heavy_Armor_Vest_flora,clothing,224.7500,UNDERGROUND
,OH_Full_Heavy_Armor_Vest_flektarn,clothing,224.7500,UNDERGROUND
,OH_Full_Heavy_Armor_Vest_emr,clothing,224.7500,UNDERGROUND
--- OTHERS ---,,,,
,ExplosionTest,other,0.0000,TIER 3 / MILITARY
,AnniversaryMusicSource,other,0.0000,TIER 3 / MILITARY
,AnniversarySpotLight,other,0.0000,TIER 3 / MILITARY
,container_blue,other,0.0000,TIER 3 / MILITARY
,Forklift,other,0.0000,TIER 3 / MILITARY
,container_green,other,0.0000,TIER 3 / MILITARY
,Socha,other,0.0000,TIER 3 / MILITARY
,ambulancia_crash,other,0.0000,TIER 3 / MILITARY
,YRTSK_UFO_Crash,other,0.0000,TIER 3 / MILITARY
,Alien_Ship,other,0.0000,TIER 3 / MILITARY
,Blue_Light_B20,other,0.0000,TIER 3 / MILITARY
,ZeroPoint,other,0.0000,TIER 3 / MILITARY
,Alien_Sound,other,0.0000,TIER 3 / MILITARY
,ZmbM_HermitSkinny_Beige,other,0.0000,TIER 3 / MILITARY
,ZmbM_HermitSkinny_Black,other,0.0000,TIER 3 / MILITARY
,ZmbM_HermitSkinny_Green,other,0.0000,TIER 3 / MILITARY
,ZmbM_HermitSkinny_Red,other,0.0000,TIER 3 / MILITARY
,ZmbM_FarmerFat_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_FarmerFat_Brown,other,0.0000,TIER 3 / MILITARY
,ZmbM_FarmerFat_Green,other,0.0000,TIER 3 / MILITARY
,ZmbF_CitizenANormal_Beige,other,0.0000,TIER 3 / MILITARY
,ZmbF_CitizenANormal_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_CitizenASkinny_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_CitizenASkinny_Grey,other,0.0000,TIER 3 / MILITARY
,ZmbM_CitizenASkinny_Red,other,0.0000,TIER 3 / MILITARY
,ZmbM_CitizenBFat_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_CitizenBFat_Red,other,0.0000,TIER 3 / MILITARY
,ZmbM_CitizenBFat_Green,other,0.0000,TIER 3 / MILITARY
,ZmbF_CitizenBSkinny,other,0.0000,TIER 3 / MILITARY
,ZmbM_PrisonerSkinny,other,0.0000,TIER 3 / MILITARY
,ZmbM_FishermanOld_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_FishermanOld_Green,other,0.0000,TIER 3 / MILITARY
,ZmbM_FishermanOld_Grey,other,0.0000,TIER 3 / MILITARY
,ZmbM_FishermanOld_Red,other,0.0000,TIER 3 / MILITARY
,ZmbM_JournalistSkinny,other,0.0000,TIER 3 / MILITARY
,ZmbF_JournalistNormal_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbF_JournalistNormal_Green,other,0.0000,TIER 3 / MILITARY
,ZmbF_JournalistNormal_Red,other,0.0000,TIER 3 / MILITARY
,ZmbM_HikerSkinny_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_HikerSkinny_Green,other,0.0000,TIER 3 / MILITARY
,ZmbM_HikerSkinny_Yellow,other,0.0000,TIER 3 / MILITARY
,ZmbF_HikerSkinny_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbF_HikerSkinny_Grey,other,0.0000,TIER 3 / MILITARY
,ZmbF_HikerSkinny_Green,other,0.0000,TIER 3 / MILITARY
,ZmbF_HikerSkinny_Red,other,0.0000,TIER 3 / MILITARY
,ZmbM_CommercialPilotOld_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_CommercialPilotOld_Olive,other,0.0000,TIER 3 / MILITARY
,ZmbM_CommercialPilotOld_Brown,other,0.0000,TIER 3 / MILITARY
,ZmbM_MotobikerFat_Beige,other,0.0000,TIER 3 / MILITARY
,ZmbM_MotobikerFat_Black,other,0.0000,TIER 3 / MILITARY
,ZmbM_MotobikerFat_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_VillagerOld_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_VillagerOld_White,other,0.0000,TIER 3 / MILITARY
,ZmbM_SkaterYoung_Brown,other,0.0000,TIER 3 / MILITARY
,ZmbM_SkaterYoung_Green,other,0.0000,TIER 3 / MILITARY
,ZmbM_SkaterYoung_Grey,other,0.0000,TIER 3 / MILITARY
,ZmbF_SkaterYoung_Brown,other,0.0000,TIER 3 / MILITARY
,ZmbF_SkaterYoung_Striped,other,0.0000,TIER 3 / MILITARY
,ZmbF_SkaterYoung_Violet,other,0.0000,TIER 3 / MILITARY
,ZmbF_BlueCollarFat_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbF_BlueCollarFat_Green,other,0.0000,TIER 3 / MILITARY
,ZmbF_BlueCollarFat_Red,other,0.0000,TIER 3 / MILITARY
,ZmbF_BlueCollarFat_White,other,0.0000,TIER 3 / MILITARY
,ZmbF_MechanicNormal_Beige,other,0.0000,TIER 3 / MILITARY
,ZmbF_MechanicNormal_Green,other,0.0000,TIER 3 / MILITARY
,ZmbF_MechanicNormal_Grey,other,0.0000,TIER 3 / MILITARY
,ZmbF_MechanicNormal_Orange,other,0.0000,TIER 3 / MILITARY
,ZmbM_MechanicSkinny_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_MechanicSkinny_Grey,other,0.0000,TIER 3 / MILITARY
,ZmbM_MechanicSkinny_Green,other,0.0000,TIER 3 / MILITARY
,ZmbM_MechanicSkinny_Red,other,0.0000,TIER 3 / MILITARY
,ZmbM_ConstrWorkerNormal_Beige,other,0.0000,TIER 3 / MILITARY
,ZmbM_ConstrWorkerNormal_Black,other,0.0000,TIER 3 / MILITARY
,ZmbM_ConstrWorkerNormal_Green,other,0.0000,TIER 3 / MILITARY
,ZmbM_ConstrWorkerNormal_Grey,other,0.0000,TIER 3 / MILITARY
,ZmbM_HeavyIndustryWorker,other,0.0000,TIER 3 / MILITARY
,ZmbM_OffshoreWorker_Green,other,0.0000,TIER 3 / MILITARY
,ZmbM_OffshoreWorker_Orange,other,0.0000,TIER 3 / MILITARY
,ZmbM_OffshoreWorker_Red,other,0.0000,TIER 3 / MILITARY
,ZmbM_OffshoreWorker_Yellow,other,0.0000,TIER 3 / MILITARY
,ZmbM_HandymanNormal_Beige,other,0.0000,TIER 3 / MILITARY
,ZmbM_HandymanNormal_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_HandymanNormal_Green,other,0.0000,TIER 3 / MILITARY
,ZmbM_HandymanNormal_Grey,other,0.0000,TIER 3 / MILITARY
,ZmbM_HandymanNormal_White,other,0.0000,TIER 3 / MILITARY
,ZmbF_PatientOld,other,0.0000,TIER 3 / MILITARY
,ZmbF_PatientOld_Winter,other,0.0000,TIER 3 / MILITARY
,ZmbM_PatientSkinny,other,0.0000,TIER 3 / MILITARY
,ZmbM_PatientSkinny_Winter,other,0.0000,TIER 3 / MILITARY
,ZmbF_ShortSkirt_beige,other,0.0000,TIER 3 / MILITARY
,ZmbF_ShortSkirt_brown,other,0.0000,TIER 3 / MILITARY
,ZmbF_ShortSkirt_green,other,0.0000,TIER 3 / MILITARY
,ZmbF_ShortSkirt_grey,other,0.0000,TIER 3 / MILITARY
,ZmbF_ShortSkirt_checks,other,0.0000,TIER 3 / MILITARY
,ZmbF_ShortSkirt_white,other,0.0000,TIER 3 / MILITARY
,ZmbF_ShortSkirt_yellow,other,0.0000,TIER 3 / MILITARY
,ZmbF_VillagerOld_Green,other,0.0000,TIER 3 / MILITARY
,ZmbF_VillagerOld_Red,other,0.0000,TIER 3 / MILITARY
,ZmbF_VillagerOld_White,other,0.0000,TIER 3 / MILITARY
,ZmbF_MilkMaidOld_Beige,other,0.0000,TIER 3 / MILITARY
,ZmbF_MilkMaidOld_Black,other,0.0000,TIER 3 / MILITARY
,ZmbF_MilkMaidOld_Grey,other,0.0000,TIER 3 / MILITARY
,ZmbM_ClerkFat_Grey,other,0.0000,TIER 3 / MILITARY
,ZmbM_ClerkFat_Khaki,other,0.0000,TIER 3 / MILITARY
,ZmbM_ClerkFat_White,other,0.0000,TIER 3 / MILITARY
,ZmbF_Clerk_Normal_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbF_Clerk_Normal_White,other,0.0000,TIER 3 / MILITARY
,ZmbF_Clerk_Normal_Red,other,0.0000,TIER 3 / MILITARY
,ZmbF_ClerkFat_Black,other,0.0000,TIER 3 / MILITARY
,ZmbF_ClerkFat_GreyPattern,other,0.0000,TIER 3 / MILITARY
,ZmbF_ClerkFat_BluePattern,other,0.0000,TIER 3 / MILITARY
,ZmbF_ClerkFat_White,other,0.0000,TIER 3 / MILITARY
,ZmbM_Gamedev_Black,other,0.0000,TIER 3 / MILITARY
,ZmbM_Gamedev_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_Gamedev_Gray,other,0.0000,TIER 3 / MILITARY
,ZmbM_SoldierNormal,other,0.0000,TIER 3 / MILITARY
,ZmbM_usSoldier_normal_Woodland,other,0.0000,TIER 3 / MILITARY
,ZmbM_usSoldier_normal_Desert,other,0.0000,TIER 3 / MILITARY
,ZmbM_eastSoldier_normal_Navy,other,0.0000,TIER 3 / MILITARY
,ZmbM_usSoldier_Officer_Desert,other,0.0000,TIER 3 / MILITARY
,ZmbM_usSoldier_Officer_Convoy,other,0.0000,TIER 3 / MILITARY
,ZmbM_usSoldier_Heavy_Woodland,other,0.0000,TIER 3 / MILITARY
,ZmbM_eastSoldier_Heavy_Navy,other,0.0000,TIER 3 / MILITARY
,ZmbM_PatrolNormal_PautRev,other,0.0000,TIER 3 / MILITARY
,ZmbM_PatrolNormal_Autumn,other,0.0000,TIER 3 / MILITARY
,ZmbM_PatrolNormal_Flat,other,0.0000,TIER 3 / MILITARY
,ZmbM_PatrolNormal_Summer,other,0.0000,TIER 3 / MILITARY
,ZmbM_PatrolNormal_Winter,other,0.0000,TIER 3 / MILITARY
,ZmbM_NBC_Grey,other,0.0000,TIER 3 / MILITARY
,ZmbM_PolicemanFat,other,0.0000,TIER 3 / MILITARY
,ZmbF_PoliceWomanNormal,other,0.0000,TIER 3 / MILITARY
,ZmbM_PolicemanSpecForce,other,0.0000,TIER 3 / MILITARY
,ZmbM_PolicemanSpecForce_Heavy,other,0.0000,TIER 3 / MILITARY
,ZmbM_HunterOld_Autumn,other,0.0000,TIER 3 / MILITARY
,ZmbM_HunterOld_Spring,other,0.0000,TIER 3 / MILITARY
,ZmbM_HunterOld_Summer,other,0.0000,TIER 3 / MILITARY
,ZmbM_HunterOld_Winter,other,0.0000,TIER 3 / MILITARY
,ZmbM_ParamedicNormal_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_ParamedicNormal_Green,other,0.0000,TIER 3 / MILITARY
,ZmbM_ParamedicNormal_Red,other,0.0000,TIER 3 / MILITARY
,ZmbM_ParamedicNormal_Black,other,0.0000,TIER 3 / MILITARY
,ZmbF_ParamedicNormal_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbF_ParamedicNormal_Green,other,0.0000,TIER 3 / MILITARY
,ZmbF_ParamedicNormal_Red,other,0.0000,TIER 3 / MILITARY
,ZmbF_DoctorSkinny,other,0.0000,TIER 3 / MILITARY
,ZmbF_NurseFat,other,0.0000,TIER 3 / MILITARY
,ZmbF_NurseFat_Winter,other,0.0000,TIER 3 / MILITARY
,ZmbM_DoctorFat,other,0.0000,TIER 3 / MILITARY
,ZmbM_DoctorFat_Winter,other,0.0000,TIER 3 / MILITARY
,ZmbM_NBC_Yellow,other,0.0000,TIER 3 / MILITARY
,ZmbM_NBC_White,other,0.0000,TIER 3 / MILITARY
,ZmbM_FirefighterNormal,other,0.0000,TIER 3 / MILITARY
,ZmbM_priestPopSkinny,other,0.0000,TIER 3 / MILITARY
,ZmbM_Santa,other,0.0000,TIER 3 / MILITARY
,ZmbM_SkaterYoung_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbF_CitizenANormal_Brown,other,0.0000,TIER 3 / MILITARY
,ZmbF_Clerk_Normal_Green,other,0.0000,TIER 3 / MILITARY
,ZmbF_JournalistNormal_White,other,0.0000,TIER 3 / MILITARY
,ZmbF_ShortSkirt_Black,other,0.0000,TIER 3 / MILITARY
,ZmbF_ShortSkirt_red,other,0.0000,TIER 3 / MILITARY
,ZmbF_ShortSkirt_stripes,other,0.0000,TIER 3 / MILITARY
,ZmbM_CitizenASkinny_Brown,other,0.0000,TIER 3 / MILITARY
,ZmbM_ClerkFat_Brown,other,0.0000,TIER 3 / MILITARY
,ZmbM_CommercialPilotOld_Grey,other,0.0000,TIER 3 / MILITARY
,ZmbM_VillagerOld_Green,other,0.0000,TIER 3 / MILITARY
,ZmbF_MilkMaidOld_Green,other,0.0000,TIER 3 / MILITARY
,ZmbF_VillagerOld_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_FarmerFat_Beige,other,0.0000,TIER 3 / MILITARY
,ZmbF_JoggerSkinny_Red,other,0.0000,TIER 3 / MILITARY
,ZmbF_JoggerSkinny_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbF_JoggerSkinny_Brown,other,0.0000,TIER 3 / MILITARY
,ZmbF_JoggerSkinny_Green,other,0.0000,TIER 3 / MILITARY
,ZmbM_JoggerSkinny_Red,other,0.0000,TIER 3 / MILITARY
,ZmbM_JoggerSkinny_Blue,other,0.0000,TIER 3 / MILITARY
,ZmbM_JoggerSkinny_Green,other,0.0000,TIER 3 / MILITARY
,ZmbM_Mummy,other,0.0000,TIER 3 / MILITARY
,StaticObj_FrozenScientist_DE,other,0.0000,TIER 3 / MILITARY
,Bonfire,other,0.0000,TIER 3 / MILITARY
,PotatoSeed,other,0.0000,TIER 3 / MILITARY
,PlantMaterial,other,0.0000,TIER 3 / MILITARY
,Honey,other,0.0000,TIER 3 / MILITARY
,Candycane_Green,food,0.0000,TIER 1 & 2
,Candycane_Red,food,0.0000,TIER 1 & 2
,Candycane_RedGreen,food,0.0000,TIER 1 & 2
,Candycane_Yellow,food,0.0000,TIER 1 & 2
,Apple,food,0.0000,TIER 1 & 2
,Plum,other,0.0000,TIER 3 / MILITARY
,Pear,food,0.0000,TIER 1 & 2
,Banana,other,0.0000,TIER 3 / MILITARY
,Orange,other,0.0000,TIER 3 / MILITARY
,Tomato,other,0.0000,TIER 3 / MILITARY
,GreenBellPepper,other,0.0000,TIER 3 / MILITARY
,Zucchini,other,0.0000,TIER 3 / MILITARY
,Potato,other,0.0000,TIER 3 / MILITARY
,Kiwi,other,0.0000,TIER 3 / MILITARY
,SambucusBerry,other,0.0000,TIER 3 / MILITARY
,CaninaBerry,food,0.0000,TIER 1 & 2
,Cannabis,food,0.0000,TIER 1 & 2
,ChickenBreastMeat,other,0.0000,TIER 3 / MILITARY
,CarpFilletMeat,other,0.0000,TIER 3 / MILITARY
,MackerelFilletMeat,other,0.0000,TIER 3 / MILITARY
,WalleyePollockFilletMeat,other,0.0000,TIER 3 / MILITARY
,SteelheadTroutFilletMeat,other,0.0000,TIER 3 / MILITARY
,WalleyePollock,other,0.0000,TIER 3 / MILITARY
,SteelheadTrout,other,0.0000,TIER 3 / MILITARY
,AgaricusMushroom,other,0.0000,TIER 3 / MILITARY
,AmanitaMushroom,other,0.0000,TIER 3 / MILITARY
,MacrolepiotaMushroom,other,0.0000,TIER 3 / MILITARY
,LactariusMushroom,other,0.0000,TIER 3 / MILITARY
,PsilocybeMushroom,other,0.0000,TIER 3 / MILITARY
,BoletusMushroom,other,0.0000,TIER 3 / MILITARY
,PleurotusMushroom,other,0.0000,TIER 3 / MILITARY
,CraterellusMushroom,other,0.0000,TIER 3 / MILITARY
,ChelatingTablets,other,0.0000,TIER 3 / MILITARY
,StaticObj_Roadblock_Wood_Long_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Roadblock_Wood_Small_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Misc_SupplyBox1_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Misc_SupplyBox2_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Misc_SupplyBox3_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Decal_damage_long1_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Decal_damage_long2_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Decal_damage_long3_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Decal_damage_long4_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Decal_damage_long5_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Decal_damage_medium1_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Decal_damage_medium2_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Decal_damage_small1_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Decal_damage_small2_DE,other,0.0000,TIER 3 / MILITARY
,Wreck_UH1Y,other,0.0000,TIER 3 / MILITARY
,Wreck_Mi8,other,0.0000,TIER 3 / MILITARY
,Wreck_Mi8_Crashed,other,0.0000,TIER 3 / MILITARY
,Wreck_SantasSleigh,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Train_Wagon_Flat_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Train_Wagon_Flat_Mil_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Train_Wagon_Flat_Industrial_Planks_DE,other,0.0000,CONSTRUCTION & SPARE PARTS
,StaticObj_Train_Wagon_Flat_Industrial_Barrels_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Train_Wagon_Tanker_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Train_Wagon_Tanker_Mil_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Train_742_Blue_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Train_742_Red_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Train_742_Blue_Mil_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Train_742_Red_Mil_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_BMP1_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_BMP2_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_BRDM_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Ural_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_BMP1_NoPlacement_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Uaz_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_HMMWV_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_T72_Chassis_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_T72_Turret_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Trailer_Flat_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Decal_Big_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Decal_Big_NoLC_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Decal_Small1_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Decal_Small1_NoLC_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Decal_Small2_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_Wreck_Decal_Small2_NoLC_DE,other,0.0000,TIER 3 / MILITARY
,StaticObj_PatrolBoat_Military_DE,other,0.0000,TIER 3 / MILITARY
,Boat_01_Orange,other,0.0000,TIER 3 / MILITARY
,Boat_01_Blue,other,0.0000,TIER 3 / MILITARY
,Boat_01_Black,other,0.0000,TIER 3 / MILITARY
,Boat_01_Camo,other,0.0000,TIER 3 / MILITARY
,the_vault,other,0.0000,TIER 3 / MILITARY
,WSHeadDummy,other,0.0000,TIER 3 / MILITARY
,Scout_Alien_1,other,0.0000,TIER 3 / MILITARY
,Scout_Alien_2,other,0.0000,TIER 3 / MILITARY
,Queen_Alien,other,0.0000,TIER 3 / MILITARY
,Captain_Alien,other,0.0000,TIER 3 / MILITARY
,FC_Stand_1Static,other,0.0000,TIER 3 / MILITARY
,GP25,other,0.0000,TIER 3 / MILITARY
,GP25_Standalone,other,0.0000,TIER 3 / MILITARY
,M203,other,0.0000,TIER 3 / MILITARY
,M203_Standalone,other,0.0000,TIER 3 / MILITARY
,Mag_Banov_SingularityCannon_5Rnd,food,0.0000,TIER 1 & 2
,ChickenFeather,other,0.0010,TIER 3 / MILITARY
,Shrimp,other,0.0010,TIER 3 / MILITARY
,SSG82Optic,other,0.0010,TIER 3 / MILITARY
,M79DummyOptics,other,0.0010,TIER 3 / MILITARY
,Magnum_Cylinder,other,0.0010,TIER 3 / MILITARY
,Magnum_Ejector,other,0.0010,TIER 3 / MILITARY
,MoneyRuble1,other,0.0010,TIER 3 / MILITARY
,MoneyRuble500,other,0.0010,TIER 3 / MILITARY
,MoneyRuble1000,other,0.0010,TIER 3 / MILITARY
,MoneyRuble5000,other,0.0010,TIER 3 / MILITARY
,MoneyRuble5,other,0.0010,TIER 3 / MILITARY
,MoneyRuble10,other,0.0010,TIER 3 / MILITARY
,MoneyRuble25,other,0.0010,TIER 3 / MILITARY
,MoneyRuble50,other,0.0010,TIER 3 / MILITARY
,MoneyRuble100,other,0.0010,TIER 3 / MILITARY
,Hook,other,0.0010,TIER 3 / MILITARY
,BoneHook,other,0.0010,TIER 3 / MILITARY
,Paper,other,0.0020,TIER 3 / MILITARY
,VehicleKeyBase,other,0.0040,TIER 3 / MILITARY
,VehicleKeyDuplicate,other,0.0040,TIER 3 / MILITARY
,VehicleKeyLost,other,0.0040,TIER 3 / MILITARY
,VehicleKeyRed,other,0.0040,TIER 3 / MILITARY
,VehicleKeyBlack,other,0.0040,TIER 3 / MILITARY
,VehicleKeyGrayCyan,other,0.0040,TIER 3 / MILITARY
,VehicleKeyYellow,other,0.0040,TIER 3 / MILITARY
,VehicleKeyPurple,other,0.0040,TIER 3 / MILITARY
,HandcuffKeys,other,0.0040,TIER 3 / MILITARY
,ScientificBriefcaseKeys,other,0.0040,TIER 3 / MILITARY
,ShippingContainerKeys_Blue,other,0.0040,TIER 3 / MILITARY
,ShippingContainerKeys_Orange,other,0.0040,TIER 3 / MILITARY
,ShippingContainerKeys_Yellow,other,0.0040,TIER 3 / MILITARY
,ShippingContainerKeys_Red,other,0.0040,TIER 3 / MILITARY
,Ammo_454Casull,other,0.0040,TIER 3 / MILITARY
,Ammo_454Casull_Admin,other,0.0040,TIER 3 / MILITARY
,Ammo_556x45AP,other,0.0040,TIER 3 / MILITARY
,Ammo_65Creedmore,other,0.0080,TIER 3 / MILITARY
,Ammo_762x39AP,other,0.0080,TIER 3 / MILITARY
,TomatoSeeds,other,0.0100,TIER 3 / MILITARY
,PepperSeeds,other,0.0100,TIER 3 / MILITARY
,ZucchiniSeeds,other,0.0100,TIER 3 / MILITARY
,CannabisSeeds,food,0.0100,TIER 1 & 2
,Zagorky,other,0.0100,TIER 3 / MILITARY
,ZagorkyChocolate,other,0.0100,TIER 3 / MILITARY
,ZagorkyPeanuts,other,0.0100,TIER 3 / MILITARY
,SaltySticks,other,0.0100,TIER 3 / MILITARY
,Crackers,other,0.0100,TIER 3 / MILITARY
,Chips,other,0.0100,TIER 3 / MILITARY
,BandageDressing,medic,0.0100,TIER 3 / MILITARY
,Psix_Bandage_Improved,other,0.0100,TIER 3 / MILITARY
,Psix_Bandage_Advanced,other,0.0100,TIER 3 / MILITARY
,Psix_Bandage_Specional,other,0.0100,TIER 3 / MILITARY
,Psix_Bandage_Unlimited,other,0.0100,TIER 3 / MILITARY
,PunchedCard,other,0.0100,TIER 3 / MILITARY
,Battery9V,other,0.0100,CONSTRUCTION & SPARE PARTS
,WoodenHook,other,0.0100,TIER 3 / MILITARY
,Ammo_300AAC,other,0.0100,TIER 3 / MILITARY
,Ammo_308WinAP,other,0.0100,TIER 3 / MILITARY
,Ammo_12_7_55,other,0.0110,TIER 3 / MILITARY
,Ammo_300AAC_AP,other,0.0110,TIER 3 / MILITARY
,BoxCerealCrunchin,other,0.0120,TIER 3 / MILITARY
,Matchbox,other,0.0120,TIER 3 / MILITARY
,Pen_Black,other,0.0120,TIER 3 / MILITARY
,Pen_Red,other,0.0120,TIER 3 / MILITARY
,Pen_Green,other,0.0120,TIER 3 / MILITARY
,Pen_Blue,other,0.0120,TIER 3 / MILITARY
,Ammo_50Beowolf,other,0.0120,TIER 3 / MILITARY
,Ammo_338LapuaMagnum,other,0.0130,TIER 3 / MILITARY
,Ammo_408CheyTac,other,0.0140,TIER 4 / ALIEN
,SodaCan_Pipsi,food,0.0150,TIER 1 & 2
,SodaCan_Cola,food,0.0150,TIER 1 & 2
,SodaCan_Spite,food,0.0150,TIER 1 & 2
,SodaCan_Kvass,food,0.0150,TIER 1 & 2
,SodaCan_Fronta,food,0.0150,TIER 1 & 2
,TunaCan_Opened,food,0.0150,TIER 1 & 2
,DogFoodCan_Opened,food,0.0150,TIER 1 & 2
,CatFoodCan_Opened,food,0.0150,TIER 1 & 2
,PorkCan_Opened,food,0.0150,TIER 1 & 2
,Lunchmeat_Opened,other,0.0150,TIER 3 / MILITARY
,CrabCan_Opened,food,0.0150,TIER 1 & 2
,Pajka_Opened,other,0.0150,TIER 3 / MILITARY
,Pate_Opened,other,0.0150,TIER 3 / MILITARY
,BrisketSpread_Opened,other,0.0150,TIER 3 / MILITARY
,Thermometer,other,0.0150,TIER 3 / MILITARY
,Psix_Drink_JackDaniels,other,0.0150,TIER 3 / MILITARY
,Psix_Amsterdam_Beer,other,0.0150,TIER 3 / MILITARY
,Psix_Heineken_Beer,other,0.0150,TIER 3 / MILITARY
,Psix_Kazelbleat_Chernyi,other,0.0150,TIER 3 / MILITARY
,Psix_Stalker_Energy,other,0.0150,TIER 3 / MILITARY
,Psix_PepsiDrink,other,0.0150,TIER 3 / MILITARY
,Psix_DriveEnegry,other,0.0150,TIER 3 / MILITARY
,Psix_Mochakovo,other,0.0150,TIER 3 / MILITARY
